maker_name,model_name,year,version_name,version_url,Launch.Announced,Launch.Status,Launch.Base price,Performance.Power,Performance.Torque,Performance.Acceleration,Performance.Max speed,Performance.,Battery.Capacity,Battery.Tech,Battery.Range,Battery.Consumption,Battery.Recuperation,Battery.Heat pump,Battery.AC Charging,Battery.DC Charging,Battery.,Body.Type,Body.Platform,Body.Dimensions,Body.Wheelbase,Body.Clearance,Body.Weight,Body.Suspension,Body.Wheels,Body.Trunk,Body.Frunk,Body.Towing,Body.,Displays.Center,Displays.Driver's,Displays.Head-up,Comfort.Seats,Comfort.Roof,Comfort.Parking aids,Comfort.Connectivity,Safety.Airbags,Safety.Driving aids,Safety.Self driving,Safety.Crash tests,Body.Drag coef.,Comfort.,Displays.,Safety.
Nio,ET5,2022 -,LR,https://m.arenaev.com/nio_et5_lr_2022-specs-375.php,"2022, January 24","Available to order. Released 2023, March","€ 70,900",AWD 360 kW (489 hp),700 Nm (516 lb-ft),4 sec 0-100 km/h,200 km/h (124 mph),,100 kWh total,Lithium-ion (400V type),590 km WLTP,15.3 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,CCS 126 kW,,"4 door sedan, 5 seats",NT2.0,4790 x 1960 x 1499 mm (188.6 x 77.2 x 59.0 in),2888 mm (113.7 in),150 mm (5.9 in),"EU: 2235 kg unladen, 2690 kg gross","Front multi-link virtual kingpin axis, rear multi-link axle","R19, R20",EU: 386 l,No,"EU: 750 kg unbraked, 1400 kg braked",,"12.8"" AMOLED touchscreen","10.2""",No,Heated and ventilated front seats,"Panoramic glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"7 airbags: front, center, side, rear, head airbag system","33 sensor units: 500m long range front LiDARs, 5 mmWave radars, 7 8MP cameras, 4 3MP cameras, 12 sensors, 2 high-precision positioning units. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning",,,0.24 Cd,,,34000 Nm/degree torsional stiffness
Nio,ET7,2022 -,LR,https://m.arenaev.com/nio_et7_lr_2022-specs-377.php,"2022, April","Available to order. Released 2023, February","€ 90,900",AWD 480 kW (653 hp),850 Nm (627 lb-ft),3.8 sec 0-100 km/h,200 km/h (124 mph),,"90 kWh usable, 100 kWh total",Solid state battery (400V type),580 km WLTP,19 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,CCS 125 kW,,"4 door sedan, 5 seats",NT2.0,5098 x 1987 x 1509 mm (200.7 x 78.2 x 59.4 in),3060 mm (120.5 in),88 - 168 mm (3.5 - 6.6 in),"EU: 2454 kg unladen, 2900 kg gross","Multi-link front axle, multi-link rear axle; air suspension, continuous automatic damping control","R19, R20, R21",EU: 363 l,No,"EU: 750 kg unbraked, 2000 kg braked",,"12.8"" AMOLED touchscreen","10.2""",Yes,"Heated and ventilated front and rear seats, massage","Panoramic glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"7 airbags: front, center, side, rear, head airbag system","33 sensor units: 500m long range front LiDAR, 5 mmWave radars, 11 8MP cameras, 12 sensors, 2 high-precision positioning units. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning, Forward driving recorder",,NCAP 2022: 5 stars,0.208 Cd,3-zone climatronic,,"37100 Nm/degree torsional stiffness
4K forward recording camera"
Nio,ET7,2022 -,150kWh,https://m.arenaev.com/nio_et7_150kwh_2022-specs-293.php,"2022, April",Cancelled,,AWD 480 kW (653 hp),850 Nm (627 lb-ft),3.8 sec 0-100 km/h,,,150 kWh total,Solid state battery,1000 km NEDC,,Yes,Yes,,,,"4 door sedan, 5 seats",NT2.0,5098 x 1987 x 1509 mm (200.7 x 78.2 x 59.4 in),3060 mm (120.5 in),,,"Multi-link front axle, multi-link rear axle; air suspension, continuous automatic damping control","R19, R20, R21",,No,No,,"12.8"" AMOLED touchscreen","10.2""",Yes,"Heated and ventilated front and rear seats, massage","Panoramic glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"7 airbags: front, center, side, rear, head airbag system","33 sensor units: 500m long range front LiDAR, 5 mmWave radars, 11 8MP cameras, 12 sensors, 2 high-precision positioning units. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning, Forward driving recorder",,NCAP 2022: 5 stars,0.208 Cd,3-zone climatronic,,"37100 Nm/degree torsional stiffness
4K forward recording camera"
Nio,ET7,2022 -,SR,https://m.arenaev.com/nio_et7_sr_2022-specs-378.php,"2022, April","Available to order. Released 2023, February","€ 81,900",AWD 480 kW (653 hp),850 Nm (627 lb-ft),3.8 sec 0-100 km/h,200 km/h (124 mph),,"70.5 kWh usable, 75 kWh total",Solid state battery (400V type),445 km WLTP,19.3 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,CCS 140 kW,,"4 door sedan, 5 seats",NT2.0,5098 x 1987 x 1509 mm (200.7 x 78.2 x 59.4 in),3060 mm (120.5 in),88 - 168 mm (3.5 - 6.6 in),"EU: 2434 kg unladen, 2900 kg gross","Multi-link front axle, multi-link rear axle; air suspension, continuous automatic damping control","R19, R20, R21",EU: 363 l,No,"EU: 750 kg unbraked, 2000 kg braked",,"12.8"" AMOLED touchscreen","10.2""",Yes,"Heated and ventilated front and rear seats, massage","Panoramic glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"7 airbags: front, center, side, rear, head airbag system","33 sensor units: 500m long range front LiDAR, 5 mmWave radars, 11 8MP cameras, 12 sensors, 2 high-precision positioning units. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning, Forward driving recorder",,NCAP 2022: 5 stars,0.208 Cd,3-zone climatronic,,"37100 Nm/degree torsional stiffness
4K forward recording camera"
Nio,ET7,2022 -,150kWh,https://m.arenaev.com/nio_et7_150kwh_2022-specs-293.php,"2022, April",Cancelled,,AWD 480 kW (653 hp),850 Nm (627 lb-ft),3.8 sec 0-100 km/h,,,150 kWh total,Solid state battery,1000 km NEDC,,Yes,Yes,,,,"4 door sedan, 5 seats",NT2.0,5098 x 1987 x 1509 mm (200.7 x 78.2 x 59.4 in),3060 mm (120.5 in),,,"Multi-link front axle, multi-link rear axle; air suspension, continuous automatic damping control","R19, R20, R21",,No,No,,"12.8"" AMOLED touchscreen","10.2""",Yes,"Heated and ventilated front and rear seats, massage","Panoramic glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"7 airbags: front, center, side, rear, head airbag system","33 sensor units: 500m long range front LiDAR, 5 mmWave radars, 11 8MP cameras, 12 sensors, 2 high-precision positioning units. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning, Forward driving recorder",,NCAP 2022: 5 stars,0.208 Cd,3-zone climatronic,,"37100 Nm/degree torsional stiffness
4K forward recording camera"
Nio,ET7,2022 -,SR,https://m.arenaev.com/nio_et7_sr_2022-specs-378.php,"2022, April","Available to order. Released 2023, February","€ 81,900",AWD 480 kW (653 hp),850 Nm (627 lb-ft),3.8 sec 0-100 km/h,200 km/h (124 mph),,"70.5 kWh usable, 75 kWh total",Solid state battery (400V type),445 km WLTP,19.3 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,CCS 140 kW,,"4 door sedan, 5 seats",NT2.0,5098 x 1987 x 1509 mm (200.7 x 78.2 x 59.4 in),3060 mm (120.5 in),88 - 168 mm (3.5 - 6.6 in),"EU: 2434 kg unladen, 2900 kg gross","Multi-link front axle, multi-link rear axle; air suspension, continuous automatic damping control","R19, R20, R21",EU: 363 l,No,"EU: 750 kg unbraked, 2000 kg braked",,"12.8"" AMOLED touchscreen","10.2""",Yes,"Heated and ventilated front and rear seats, massage","Panoramic glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"7 airbags: front, center, side, rear, head airbag system","33 sensor units: 500m long range front LiDAR, 5 mmWave radars, 11 8MP cameras, 12 sensors, 2 high-precision positioning units. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning, Forward driving recorder",,NCAP 2022: 5 stars,0.208 Cd,3-zone climatronic,,"37100 Nm/degree torsional stiffness
4K forward recording camera"
Nio,ET7,2022 -,LR,https://m.arenaev.com/nio_et7_lr_2022-specs-377.php,"2022, April","Available to order. Released 2023, February","€ 90,900",AWD 480 kW (653 hp),850 Nm (627 lb-ft),3.8 sec 0-100 km/h,200 km/h (124 mph),,"90 kWh usable, 100 kWh total",Solid state battery (400V type),580 km WLTP,19 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,CCS 125 kW,,"4 door sedan, 5 seats",NT2.0,5098 x 1987 x 1509 mm (200.7 x 78.2 x 59.4 in),3060 mm (120.5 in),88 - 168 mm (3.5 - 6.6 in),"EU: 2454 kg unladen, 2900 kg gross","Multi-link front axle, multi-link rear axle; air suspension, continuous automatic damping control","R19, R20, R21",EU: 363 l,No,"EU: 750 kg unbraked, 2000 kg braked",,"12.8"" AMOLED touchscreen","10.2""",Yes,"Heated and ventilated front and rear seats, massage","Panoramic glass sunroof, fixed","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"7 airbags: front, center, side, rear, head airbag system","33 sensor units: 500m long range front LiDAR, 5 mmWave radars, 11 8MP cameras, 12 sensors, 2 high-precision positioning units. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning, Forward driving recorder",,NCAP 2022: 5 stars,0.208 Cd,3-zone climatronic,,"37100 Nm/degree torsional stiffness
4K forward recording camera"
Nio,ES8,2021 -,LR,https://m.arenaev.com/nio_es8_lr_2021-specs-242.php,"2021, September","Available to order. Released 2022, March","€ 73,500",AWD 400 kW (544 hp),725 Nm (535 lb-ft),4.9 sec 0-100 km/h,200 km/h (124 mph),,100 kWh total,Liquid-cooled Li-ion,500 km WLTP,21.5 kWh/100 km WLTP,Yes,Yes,"Home charging, 10-100% in 14 hours","CCS, 10-80% in 48 min",,"5 door SUV, 6-7 seats",NT1.0,5022 x 1962 x 1756 mm (197.7 x 77.2 x 69.1 in),3010 mm (118.5 in),170 mm (6.7 in),EU: 2460 kg unladen,"Front double wishbone, rear multi-link","R19, R20, R21","EU: 871 l, 1901 l max",No,EU: 1500 kg braked,,"11.3"" touchscreen","9.8""",Yes,"Heated and ventilated front seats, massage","Panoramic glass roof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"Front, side, rear, head airbag system","5 mmWave radars, 7 cameras, 12 sensors. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning",,,0.29 Cd,3-zone climatronic,,Forward recording camera
Nio,ES8,2021 -,SR,https://m.arenaev.com/nio_es8_sr_2021-specs-241.php,"2021, September","Available to order. Released 2022, July","€ 66,130",AWD 400 kW (544 hp),725 Nm (535 lb-ft),4.9 sec 0-100 km/h,200 km/h (124 mph),,75 kWh total,Liquid-cooled Li-ion,375 km WLTP,21.5 kWh/100 km WLTP,Yes,Yes,"Home charging, 10-100% in 11 hours 30 min","CCS, 10-80% in 30 min",,"5 door SUV, 6-7 seats",NT1.0,5022 x 1962 x 1756 mm (197.7 x 77.2 x 69.1 in),3010 mm (118.5 in),170 mm (6.7 in),EU: 2425 kg unladen,"Front double wishbone, rear multi-link","R19, R20, R21","EU: 871 l, 1901 l max",No,EU: 1500 kg braked,,"11.3"" touchscreen","9.8""",Yes,"Heated and ventilated front seats, massage","Panoramic glass roof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, Automatic Parking Assist",,"Front, side, rear, head airbag system","5 mmWave radars, 7 cameras, 12 sensors. High Beam Control, Forward Collision Warning, Automatic Emergency Braking, Traffic Sign Recognition, Lane Change Warning, Lane Departure Warning, Blind Spot Alert, Rear Cross Traffic Alert with pedestrian and cyclist detection, Fatigue Driving monitoring, Side opening warning",,,0.29 Cd,3-zone climatronic,,Forward recording camera
Nissan,Ariya,2020 -,63kWh,https://m.arenaev.com/nissan_ariya_63kwh_2020-specs-114.php,"2020, June","Available to order. Released 2022, Q4","€ 47,500   $ 39,600   £ 39,700",FWD 160 kW (218 hp),300 Nm (221 lb-ft),7.5 sec 0-100 km/h,160 km/h (99 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,404 km WLTP (348 km EPA),17.7 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 7.4 kW,"CCS 130 kW max, 10-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 1980 kg unladen, 2499 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,87kWh,https://m.arenaev.com/nissan_ariya_87kwh_2020-specs-115.php,"2020, June","Available to order. Released 2022, July","€ 53,500   $ 41,200   £ 44,700",FWD 178 kW (242 hp),300 Nm (221 lb-ft),7.6 sec 0-100 km/h (7.2 sec 0-60 mph),160 km/h (99 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,536 km WLTP (489 km EPA),18.2 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2121 kg unladen, 2530 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 63kWh,https://m.arenaev.com/nissan_ariya_e_4orce_63kwh_2020-specs-116.php,"2020, June","Available to order. Released 2022, Q4","$ 43,600",AWD 250 kW (335 hp),560 Nm (413 lb-ft),,200 km/h (124 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,330 km EPA,21.7 kWh/100 km EPA,Yes,Yes,Type 2 7.2 kW,CCS 130 kW max,,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),US: 2090 kg curb,"Front MacPherson struts, rear multi-link","R19, R20","US: 646 l, 1691 l max",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 225kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_225kw_2020-specs-117.php,"2020, June","Available to order. Released 2022, July","€ 57,500   £ 50,850",AWD 225 kW (306 hp),600 Nm (443 lb-ft),5.7 sec 0-100 km/h,200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,513 km WLTP,19.8 kWh/100 km WLTP,Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 415 l,No,"EU: 750 kg unbraked, 1500 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,87kWh,https://m.arenaev.com/nissan_ariya_87kwh_2020-specs-115.php,"2020, June","Available to order. Released 2022, July","€ 53,500   $ 41,200   £ 44,700",FWD 178 kW (242 hp),300 Nm (221 lb-ft),7.6 sec 0-100 km/h (7.2 sec 0-60 mph),160 km/h (99 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,536 km WLTP (489 km EPA),18.2 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2121 kg unladen, 2530 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 63kWh,https://m.arenaev.com/nissan_ariya_e_4orce_63kwh_2020-specs-116.php,"2020, June","Available to order. Released 2022, Q4","$ 43,600",AWD 250 kW (335 hp),560 Nm (413 lb-ft),,200 km/h (124 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,330 km EPA,21.7 kWh/100 km EPA,Yes,Yes,Type 2 7.2 kW,CCS 130 kW max,,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),US: 2090 kg curb,"Front MacPherson struts, rear multi-link","R19, R20","US: 646 l, 1691 l max",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 225kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_225kw_2020-specs-117.php,"2020, June","Available to order. Released 2022, July","€ 57,500   £ 50,850",AWD 225 kW (306 hp),600 Nm (443 lb-ft),5.7 sec 0-100 km/h,200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,513 km WLTP,19.8 kWh/100 km WLTP,Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 415 l,No,"EU: 750 kg unbraked, 1500 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 290kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_290kw_2023-specs-350.php,"2023, April 01","Available to order. Released 2023, April 03","€ 65,500   $ 48,200   £ 59,000",AWD 290 kW (389 hp),600 Nm (442 lb-ft),5.1 sec 0-100 km/h (4.8 sec 0-60 mph),200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,498 km WLTP (438 km EPA),20.4 kWh/100 km WLTP (23 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross (US: 2222 kg curb)","Front MacPherson struts, rear multi-link","R19, R20","EU: 415 l, 2655 l max (US: 646 l, 1691 l max)",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,63kWh,https://m.arenaev.com/nissan_ariya_63kwh_2020-specs-114.php,"2020, June","Available to order. Released 2022, Q4","€ 47,500   $ 39,600   £ 39,700",FWD 160 kW (218 hp),300 Nm (221 lb-ft),7.5 sec 0-100 km/h,160 km/h (99 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,404 km WLTP (348 km EPA),17.7 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 7.4 kW,"CCS 130 kW max, 10-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 1980 kg unladen, 2499 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
